#100 mg/ml mit FF 1 und 2 mg/ml		
#q	S(q)	deltaS(q)
0.10474484	1.009812067	0.029480232
0.10487554	1.025200431	0.030683344
0.10500623	1.01203059	0.030118093
0.10513693	0.988127746	0.028713428
0.10526763	1.016285827	0.031991843
0.10539832	1.049194104	0.032457716
0.10552902	0.973814383	0.028238793
0.10565972	0.967288048	0.028191381
0.10579042	0.98111443	0.029948365
0.10592111	1.071093445	0.034339345
0.10605181	0.971419526	0.028380669
0.10618251	1.018933525	0.031508039
0.10631321	1.047236268	0.033445225
0.1064439	1.009468789	0.031109826
0.1065746	0.952405009	0.027878621
0.1067053	0.981717201	0.029712993
0.106836	0.952369923	0.028124904
0.10696669	0.951327147	0.028292347
0.10709739	0.954879978	0.028720831
0.10722809	1.043107531	0.034620195
0.10735878	1.083569986	0.038090566
0.10748948	1.008675919	0.033041891
0.10762018	1.017844313	0.034219891
0.10775088	1.027423176	0.035174484
0.10788157	1.005250154	0.034017124
0.10801227	0.996992229	0.033754565
0.10814297	0.913833508	0.028691616
0.10827367	1.029900036	0.036326199
0.10840436	1.011907235	0.035794441
0.10853506	1.046148082	0.0379123
0.10866576	1.019669415	0.036338595
0.10879646	1.00801676	0.03601646
0.10892715	0.961221592	0.032910914
0.10905785	1.043657606	0.039505993
0.10918855	0.984729421	0.035005735
0.10931924	1.02190365	0.03821591
0.10944994	1.016807019	0.038064052
0.10958064	0.988900945	0.036022858
0.10971134	0.981454791	0.035898961
0.10984203	1.010765135	0.038341957
0.10997273	1.003852253	0.038152829
0.11010343	1.071905449	0.04380672
0.11023413	0.972396156	0.036032518
0.11036482	0.988210043	0.039301731
0.11049552	0.967033269	0.037892227
0.11062622	1.043425931	0.042435602
0.11075691	1.021272299	0.041011378
0.11088761	0.984080476	0.038076692
0.11101831	0.991954803	0.038987749
0.11114901	0.950912992	0.036156343
0.1112797	0.971821898	0.037696813
0.1114104	0.978582572	0.040422023
0.1115411	0.996377389	0.040355895
0.1116718	0.951722085	0.038506569
0.11180249	1.05783594	0.046104048
0.11193319	0.95393108	0.037558259
0.11206389	1.039264606	0.045048842
0.11219459	1.06148201	0.046082055
0.11232528	1.04828621	0.046217068
0.11245598	1.051641561	0.04491905
0.11258668	1.106946658	0.049607382
0.11271737	1.018614776	0.041941121
0.11284807	1.057397736	0.045545723
0.11297877	0.991589454	0.041179624
0.11310947	1.111506997	0.050214623
0.11324016	1.013273488	0.041501635
0.11337086	0.95933603	0.037691738
0.11350156	0.958421861	0.037467667
0.11363226	0.98735902	0.039513854
0.11376295	1.021612225	0.042758205
0.11389365	1.010542331	0.041699254
0.11402435	1.059294004	0.047664529
0.11415504	1.039484822	0.044259858
0.11428574	0.943398275	0.037830992
0.11441644	0.936510332	0.035949374
0.11454714	0.962607801	0.038391136
0.11467783	0.895569743	0.033251939
0.11480853	1.023034736	0.043424189
0.11493923	0.999928697	0.041345216
0.11506993	0.973088296	0.039471611
0.11520062	0.954215343	0.037984976
0.11533132	1.006379496	0.042159911
0.11546202	0.91454129	0.035247467
0.11559272	1.126796208	0.053098859
0.11572341	0.942575221	0.037869531
0.11585411	1.044195482	0.046347911
0.11598481	1.052229368	0.04690473
0.1161155	1.04019919	0.046228091
0.1162462	0.996395424	0.042709904
0.1163769	1.0715082	0.048985562
0.1165076	1.013276841	0.04578372
0.11663829	0.985388796	0.043784907
0.11676899	1.085870952	0.050910117
0.11689969	0.984405245	0.042095487
0.11703039	1.075494867	0.049564649
0.11716108	1.016207013	0.046697706
0.11729178	1.014496741	0.046730887
0.11742248	1.010255136	0.046258432
0.11755317	1.064699802	0.049552589
0.11768387	0.970165925	0.042856377
0.11781457	1.004387522	0.044096845
0.11794527	1.014933208	0.045289933
0.11807596	1.057089593	0.048729579
0.11820666	1.108914856	0.054080672
0.11833736	1.049468694	0.050839088
0.11846806	0.988407705	0.043304315
0.11859875	0.963562784	0.041249434
0.11872945	1.091471224	0.052928297
0.11886015	0.99626171	0.046539961
0.11899085	1.018158726	0.046416177
0.11912154	1.053565972	0.049621627
0.11925224	1.10057684	0.054318093
0.11938294	0.919741913	0.038059075
0.11951363	1.001555269	0.045589396
0.11964433	1.046448364	0.049821681
0.11977503	1.056781008	0.052692383
0.11990573	1.044441788	0.051767701
0.12003642	1.022982455	0.047907668
0.12016712	0.994694906	0.04510476
0.12029782	1.083102475	0.053453674
0.12042852	1.029067689	0.048792478
0.12055921	0.959078709	0.042345421
0.12068991	1.014848704	0.047800213
0.12082061	1.005249421	0.046404992
0.12095131	0.960937534	0.044840447
0.121082	0.906490733	0.037944537
0.1212127	0.999688821	0.046437128
0.1213434	1.057433952	0.052522112
0.12147409	0.980945263	0.045066632
0.12160479	0.963298521	0.043932716
0.12173549	1.006269237	0.047694873
0.12186619	0.98322755	0.045741638
0.12199688	1.037146049	0.051590509
0.12212758	1.12004944	0.059385095
0.12225828	0.962992308	0.044524476
0.12238898	0.927234119	0.041526423
0.12251967	1.081315005	0.055872986
0.12265037	1.061864682	0.054901458
0.12278107	1.002704894	0.048563371
0.12291176	1.024063009	0.051014262
0.12304246	0.962102673	0.045106265
0.12317316	0.955833161	0.04494379
0.12330386	1.004437859	0.049695947
0.12343455	0.986512536	0.047256814
0.12356525	1.028364329	0.052286014
0.12369595	0.996243832	0.049454207
0.12382665	1.017711257	0.051272077
0.12395734	1.00765536	0.050660546
0.12408804	1.002454193	0.050436702
0.12421874	0.975144628	0.049168121
0.12434944	1.09071677	0.059817398
0.12448013	0.982032875	0.048417438
0.12461083	0.968993634	0.047609862
0.12474153	1.110961133	0.062349071
0.12487222	1.017903293	0.052411287
0.12500292	0.973576202	0.048004853
0.12513362	1.065026017	0.060765553
0.12526432	0.990551254	0.050295825
0.12539501	0.981296098	0.049891017
0.12552571	0.993710476	0.050283039
0.12565641	0.943285107	0.046333365
0.12578711	0.88815466	0.040892762
0.1259178	1.109409951	0.064016742
0.1260485	1.104845822	0.063989742
0.1261792	1.088023869	0.061486312
0.12630989	0.940763862	0.04672309
0.12644059	0.910542731	0.044091646
0.12657129	1.09943397	0.063505339
0.12670199	1.037290086	0.057173037
0.12683268	0.970276163	0.049743028
0.12696338	1.167871441	0.072354274
0.12709408	1.037883243	0.057688409
0.12722478	1.082375734	0.062567408
0.12735547	1.072776964	0.061993914
0.12748617	0.952961012	0.0488687
0.12761687	1.06607177	0.060928423
0.12774757	1.07395217	0.062342674
0.12787826	1.078606584	0.063153527
0.12800896	1.034504679	0.058684389
0.12813966	1.140016497	0.071142845
0.12827035	0.979378828	0.052426968
0.12840105	0.915988509	0.046221618
0.12853175	1.050985606	0.061081749
0.12866245	1.086981605	0.06873035
0.12879314	1.057115946	0.061949819
0.12892384	1.047921604	0.060399379
0.12905454	1.087867816	0.065456241
0.12918524	1.103798144	0.070921567
0.12931593	1.052031345	0.061778661
0.12944663	1.025328047	0.059162741
0.12957733	1.019753634	0.058262926
0.12970802	0.931074849	0.049060042
0.12983872	1.084046161	0.066305722
0.12996942	1.054112802	0.063125988
0.13010012	0.98522604	0.054692786
0.13023081	0.967910642	0.053218914
0.13036151	0.927497037	0.049213857
0.13049221	1.014316195	0.058755834
0.13062291	0.959188552	0.052904942
0.1307536	1.069501731	0.065709136
0.1308843	1.065579404	0.06549672
0.131015	1.057978618	0.063966869
0.1311457	0.988015357	0.056813221
0.13127639	1.019406383	0.060232031
0.13140709	0.993828152	0.057393585
0.13153779	0.910136173	0.048603319
0.13166848	0.994384029	0.060217816
0.13179918	1.091173533	0.072936984
0.13192988	1.119302841	0.074000897
0.13206058	0.962855895	0.055012935
0.13219127	1.114738558	0.073821442
0.13232197	0.988633673	0.05807138
0.13245267	1.018593948	0.061913108
0.13258337	0.942252036	0.052973562
0.13271406	0.938332422	0.052692952
0.13284476	1.061337315	0.067752953
0.13297546	1.057924392	0.069938206
0.13310616	1.122357003	0.075642892
0.13323685	0.977274558	0.05775684
0.13336755	1.036327721	0.064579966
0.13349825	0.950254138	0.055065015
0.13362894	1.045833355	0.066764236
0.13375964	1.063833358	0.071424355
0.13389034	1.137755267	0.079578239
0.13402104	1.053180865	0.070591701
0.13415173	1.193971045	0.087322518
0.13428243	1.145847811	0.081575162
0.13441313	1.244387993	0.094812805
0.13454383	1.059000932	0.069187797
0.13467452	1.057612799	0.068545632
0.13480522	1.140945094	0.080839376
0.13493592	1.140646965	0.081076971
0.13506661	0.907665001	0.051083011
0.13519731	0.919207974	0.053377644
0.13532801	0.999619284	0.062525381
0.13545871	0.877789008	0.048649596
0.1355894	0.957082021	0.058388099
0.1357201	1.086587358	0.074209213
0.1358508	0.940794343	0.055354
0.1359815	1.011970706	0.064976173
0.13611219	1.041791046	0.068312641
0.13624289	1.17049694	0.08725901
0.13637359	1.080057934	0.07430788
0.13650429	1.045600888	0.072317021
0.13663498	1.176466899	0.088624754
0.13676568	1.070344892	0.073393357
0.13689638	0.938928387	0.05682242
0.13702707	0.93429205	0.056787714
0.13715777	0.996641195	0.063583598
0.13728847	1.215239061	0.095811107
0.13741917	1.031513818	0.068678992
0.13754986	1.004426973	0.065154791
0.13768056	1.006511357	0.066082362
0.13781126	1.021900253	0.067812683
0.13794196	0.954504648	0.05949541
0.13807265	1.081221479	0.076660471
0.13820335	1.097436658	0.079038444
0.13833405	0.990414043	0.065212049
0.13846474	1.184437717	0.092696314
0.13859544	1.049667752	0.072704241
0.13872614	1.0580919	0.073750473
0.13885684	1.048147089	0.072506769
0.13898753	0.904260933	0.056959343
0.13911823	0.89477032	0.05314305
0.13924893	1.054525753	0.074286296
0.13937963	1.101733865	0.081695628
0.13951032	1.045459072	0.072927209
0.13964102	1.334418949	0.119825877
0.13977172	1.049033886	0.07380976
0.13990242	0.965340517	0.062657383
0.14003311	1.09597329	0.080984076
0.14016381	0.929475784	0.05866385
0.14029451	0.952555501	0.061817007
0.1404252	0.955862885	0.062178746
0.1405559	0.988711447	0.069306256
0.1406866	0.963269048	0.06338053
0.1408173	0.915209049	0.057018734
0.14094799	1.02138664	0.071086422
0.14107869	0.974746992	0.068014082
0.14120939	1.0210616	0.071727008
0.14134009	1.134173957	0.088175713
0.14147078	0.920781399	0.058237524
0.14160148	0.939063765	0.060595338
0.14173218	1.02444741	0.072661158
0.14186287	1.071631555	0.078867707
0.14199357	1.035013485	0.074004097
0.14212427	0.982504655	0.066862781
0.14225497	1.15846155	0.093328701
0.14238566	1.056870087	0.077223801
0.14251636	0.957077206	0.062990972
0.14264706	0.980869671	0.066944543
0.14277776	0.901688424	0.056508934
0.14290845	1.112396165	0.085997262
0.14303915	0.980420009	0.067178569
0.14316985	0.975852553	0.067130825
0.14330055	0.935170467	0.061707057
0.14343124	1.018837859	0.073522545
0.14356194	1.00766333	0.07115746
0.14369264	0.925364003	0.060445116
0.14382333	0.992361908	0.072691863
0.14395403	1.050787568	0.07809384
0.14408473	1.027160185	0.075256155
0.14421543	0.820533219	0.047571219
0.14434612	0.832644789	0.049415423
0.14447682	0.832153368	0.049476734
0.14460752	1.01044356	0.075672378
0.14473822	0.973529066	0.067804513
0.14486891	0.938086985	0.063034503
0.14499961	1.161231097	0.096792957
0.14513031	0.961715671	0.067189912
0.14526101	0.978616246	0.069371277
0.1453917	1.140757434	0.094482637
0.1455224	1.040904188	0.078961035
0.1456531	1.180740035	0.100605306
0.14578379	1.085649263	0.08603202
0.14591449	1.132756618	0.093206939
0.14604519	0.871325144	0.056120555
0.14617589	0.948030501	0.066196252
0.14630658	0.894707664	0.058565873
0.14643728	0.962440851	0.068564697
0.14656798	0.853036669	0.053501235
0.14669868	1.141757383	0.096057816
0.14682937	0.995624803	0.07327848
0.14696007	0.958471665	0.067874917
0.14709077	1.126844753	0.094560548
0.14722146	1.075590564	0.086192537
0.14735216	0.925939248	0.070123815
0.14748286	0.979736967	0.078068783
0.14761356	1.072589271	0.086080537
0.14774425	0.902730107	0.061325746
0.14787495	1.103957275	0.091869546
0.14800565	0.957946361	0.068833117
0.14813635	1.010651275	0.076822859
0.14826704	0.942922539	0.06675637
0.14839774	0.87084867	0.05703155
0.14852844	1.007616872	0.077228636
0.14865914	1.066218974	0.086391897
0.14878983	0.970678008	0.074643185
0.14892053	0.946907874	0.071218434
0.14905123	1.022980756	0.078874622
0.14918192	0.913152648	0.063484573
0.14931262	1.071409188	0.087342339
0.14944332	1.106592011	0.097363449
0.14957402	1.003916037	0.077866399
0.14970471	1.02413832	0.079847977
0.14983541	1.079637683	0.090142392
0.14996611	0.974753571	0.073393812
0.15009681	1.062410033	0.08711004
0.1502275	1.153723991	0.102323354
0.1503582	0.951635262	0.069720427
0.1504889	0.946520807	0.069875748
0.15061959	0.967288746	0.072462816
0.15075029	0.921889525	0.066116353
0.15088099	0.992844386	0.076353083
0.15101169	1.187182641	0.113892664
0.15114238	0.99757319	0.07726149
0.15127308	1.08808078	0.093544525
0.15140378	0.964109704	0.072351683
0.15153448	0.954327465	0.071771254
0.15166517	1.017656143	0.081193583
0.15179587	1.004173677	0.082524759
0.15192657	1.057861948	0.08787066
0.15205727	1.005961732	0.079805384
0.15218796	0.930100233	0.068298571
0.15231866	1.002422724	0.080062423
0.15244936	1.036621081	0.084524946
0.15258005	0.944809891	0.070735261
0.15271075	1.212461898	0.117069338
0.15284145	1.019127395	0.083111392
0.15297215	1.105500014	0.098478415
0.15310284	1.024658787	0.083442441
0.15323354	0.983599275	0.077431854
0.15336424	1.099370904	0.097049751
0.15349494	0.892908652	0.064333018
0.15362563	0.997753279	0.079992138
0.15375633	1.061037071	0.090366686
0.15388703	0.933107761	0.069971544
0.15401772	1.032528767	0.086149997
0.15414842	1.022723038	0.084737176
0.15427912	0.95645705	0.074387742
0.15440982	0.984915788	0.079163313
0.15454051	0.969109751	0.075781058
0.15467121	1.250318349	0.12636375
0.15480191	0.949363243	0.073919011
0.15493261	0.98908593	0.079972283
0.1550633	0.898374589	0.065885516
0.155194	0.980845697	0.07916042
0.1553247	1.021353218	0.085693836
0.1554554	1.193458875	0.117024837
0.15558609	0.923459134	0.070467421
0.15571679	1.043859784	0.089482964
0.15584749	0.919150628	0.072559103
0.15597818	0.999618733	0.082400955
0.15610888	1.176872686	0.115106779
0.15623958	1.157011096	0.111310027
0.15637028	1.223843794	0.124691365
0.15650097	0.949851846	0.074830167
0.15663167	1.181863994	0.116016329
0.15676237	1.050045868	0.092640205
0.15689307	1.134726217	0.111627729
0.15702376	0.996109045	0.088080586
0.15715446	1.052827202	0.097362212
0.15728516	0.935361038	0.073285172
0.15741586	1.217592254	0.124644639
0.15754655	1.100338818	0.101813473
0.15767725	0.942554274	0.076239445
0.15780795	1.057617612	0.095297335
0.15793864	0.90245473	0.06995718
0.15806934	0.914491296	0.071614864
0.15820004	1.035797751	0.091293209
0.15833074	1.002758567	0.086053479
0.15846143	1.008280307	0.086848301
0.15859213	1.081369193	0.100678378
0.15872283	0.968036642	0.080567512
0.15885353	1.166121368	0.116671478
0.15898422	1.007083945	0.087514814
0.15911492	1.211003236	0.127162291
0.15924562	1.035348777	0.092149528
0.15937631	1.011098845	0.088269261
0.15950701	1.038679607	0.092805788
0.15963771	1.008591592	0.088403684
0.15976841	1.07478194	0.10099543
0.1598991	1.069592836	0.100201061
0.1600298	1.060528872	0.098505082
0.1601605	1.050362347	0.100208096
0.1602912	1.113407854	0.108756692
0.16042189	1.092814249	0.10492002
0.16055259	0.90960296	0.071843969
0.16068329	1.312712464	0.152157487
0.16081399	1.146257481	0.121768622
0.16094468	1.002009997	0.088832535
0.16107538	1.106388486	0.1086517
0.16120608	0.882341061	0.068826042
0.16133677	0.921723652	0.078977564
0.16146747	1.248116436	0.138114528
0.16159817	0.977956993	0.084777921
0.16172887	1.01426375	0.095583853
0.16185956	1.269661137	0.143179119
0.16199026	1.036112587	0.096046187
0.16212096	0.960878897	0.082677224
0.16225166	1.012122094	0.091397802
0.16238235	1.041048607	0.101369306
0.16251305	1.006769463	0.091842075
0.16264375	0.989644492	0.087498033
0.16277444	1.050857603	0.104892846
0.16290514	1.056912476	0.101008755
0.16303584	0.999087789	0.090502592
0.16316654	1.029543567	0.09667691
0.16329723	0.985453505	0.088122957
0.16342793	0.938029913	0.081073912
0.16355863	0.895206459	0.073130577
0.16368933	0.906255155	0.075450495
0.16382002	0.917353249	0.077468303
0.16395072	1.031720449	0.098588375
0.16408142	1.022695471	0.09663633
0.16421212	0.855503188	0.068008505
0.16434281	0.890459499	0.073669618
0.16447351	0.928105047	0.080311647
0.16460421	0.985794611	0.091094944
0.1647349	1.108790739	0.114254141
0.1648656	0.952326388	0.085275953
0.1649963	1.309950348	0.157670141
0.165127	1.080791674	0.109437304
0.16525769	0.929407386	0.081030092
0.16538839	1.061627628	0.106659792
0.16551909	1.242879178	0.144276363
0.16564979	0.968929391	0.088052043
0.16578048	1.06486034	0.106958693
0.16591118	0.91771171	0.08069371
0.16604188	1.052309235	0.105432109
0.16617257	0.977520039	0.090525006
0.16630327	0.981974628	0.091661836
0.16643397	1.008151505	0.097045867
0.16656467	1.223209572	0.143574875
0.16669536	0.957188469	0.091644805
0.16682606	1.140732663	0.125212666
0.16695676	1.002114924	0.096509888
0.16708746	1.072287405	0.114853208
0.16721815	0.914754861	0.0809883
0.16734885	1.076463215	0.112914861
0.16747955	1.102038471	0.118234325
0.16761025	1.033724456	0.10382184
0.16774094	0.9839128	0.094595647
0.16787164	1.137955853	0.125946503
0.16800234	1.070698669	0.112070595
0.16813303	0.933404849	0.085144951
0.16826373	0.872242937	0.07465951
0.16839443	0.811130724	0.06474059
0.16852513	1.105490386	0.120899162
0.16865582	1.077872019	0.114672698
0.16878652	1.136270053	0.127537743
0.16891722	1.193385653	0.142133849
0.16904792	0.879945315	0.07648986
0.16917861	0.773214093	0.059689986
0.16930931	0.975006905	0.095052471
0.16944001	0.907799169	0.082394738
0.16957071	1.10969586	0.123714834
0.1697014	1.063539861	0.112997359
0.1698321	0.957778511	0.092477791
0.1699628	1.10299317	0.123249363
0.17009349	1.017420392	0.103557854
0.17022419	1.126178364	0.129300165
0.17035489	1.033393616	0.108961082
0.17048559	0.830958869	0.070349277
0.17061628	1.006616629	0.104246192
0.17074698	1.326114372	0.179291637
0.17087768	1.231491238	0.156250133
0.17100838	0.883025963	0.079832644
0.17113907	1.136493398	0.136955833
0.17126977	1.184916222	0.145856058
0.17140047	1.12742804	0.137947199
0.17153116	1.511456554	0.237495377
0.17166186	1.076850568	0.120452817
0.17179256	1.049908859	0.119203314
0.17192326	1.013962583	0.106651604
0.17205395	1.047490429	0.11419832
0.17218465	0.914876007	0.087743808
0.17231535	1.040396131	0.114071763
0.17244605	0.899193484	0.084315556
0.17257674	0.91668684	0.088360494
0.17270744	0.849445902	0.077392621
0.17283814	1.063227785	0.119519076
0.17296884	0.870831963	0.080790504
0.17309953	1.094127821	0.128030339
0.17323023	0.87222024	0.080379724
0.17336093	1.04566285	0.118099773
0.17349162	1.023494827	0.11780235
0.17362232	1.116663641	0.13391085
0.17375302	0.924615444	0.09164896
0.17388372	1.176809908	0.148852149
0.17401441	1.101094589	0.135632626
0.17414511	1.081293808	0.124862746
0.17427581	0.947212124	0.100906967
0.17440651	0.871101925	0.086102416
0.1745372	0.980281918	0.102795907
0.1746679	1.098505036	0.131222838
0.1747986	1.014033896	0.110385121
0.17492929	1.512192467	0.249251868
0.17505999	0.975923201	0.104181698
0.17519069	0.870299293	0.082664418
0.17532139	0.947593782	0.098049163
0.17545208	0.965886827	0.102240972
0.17558278	1.234910813	0.168041535
0.17571348	1.057383808	0.122996025
0.17584418	0.951665815	0.099572844
0.17597487	1.064776695	0.127045188
0.17610557	0.912169723	0.093075797
0.17623627	0.927660432	0.096196698
0.17636697	0.833552388	0.077393401
0.17649766	0.97077497	0.106001767
0.17662836	1.036330453	0.12089992
0.17675906	1.053784787	0.125627231
0.17688975	0.99849389	0.116456858
0.17702045	0.984436538	0.109638141
0.17715115	0.802051606	0.07272614
0.17728185	0.8354106	0.079279575
0.17741254	1.132212486	0.145428829
0.17754324	1.350861711	0.206380595
0.17767394	1.207813855	0.166134065
0.17780464	1.094752853	0.137194208
0.17793533	0.973745485	0.107930981
0.17806603	1.495342174	0.257231721
0.17819673	1.004544914	0.115341639
0.17832743	1.024454352	0.122024833
0.17845812	0.919321434	0.097691402
0.17858882	1.164516925	0.158202382
0.17871952	0.985814349	0.11335418
0.17885021	1.040391056	0.125253995
0.17898091	1.035104479	0.131803241
0.17911161	1.143643939	0.160280664
0.17924231	0.931837098	0.101554261
0.179373	1.095438428	0.14059958
0.1795037	1.069003909	0.134088208
0.1796344	0.975547289	0.111791571
0.1797651	1.188005227	0.167738515
0.17989579	0.839622323	0.086724654
0.18002649	0.953435465	0.107508727
0.18015719	1.329441913	0.208497942
0.18028788	1.04980987	0.131323785
0.18041858	1.060556155	0.136229663
0.18054928	1.230656657	0.183592208
0.18067998	0.901597713	0.098338587
0.18081067	0.91012998	0.10099832
0.18094137	1.064214054	0.140382806
0.18107207	1.163159011	0.169164729
0.18120277	1.209414487	0.186333519
0.18133346	1.008785988	0.129326507
0.18146416	1.014578089	0.131338316
0.18159486	0.932760054	0.112050028
0.18172556	0.870436488	0.098644721
0.18185625	0.803881596	0.083777261
0.18198695	0.7946233	0.082613998
0.18211765	1.259089253	0.211671408
0.18224834	1.188691782	0.188167576
0.18237904	1.50527803	0.302565024
0.18250974	1.167631937	0.183823758
0.18264044	1.04087764	0.152935836
0.18277113	1.000343949	0.136335376
0.18290183	1.212147622	0.202627179
0.18303253	0.788467041	0.084732746
0.18316323	0.871761547	0.105771012
0.18329392	0.783849931	0.085335264
0.18342462	0.933852816	0.121507017
0.18355532	1.076256175	0.163994899
0.18368601	1.255527743	0.220508683
0.18381671	0.880160388	0.109053972
0.18394741	0.798230221	0.090592025
0.18407811	0.778842807	0.086651285
0.1842088	0.661376643	0.06217307
0.1843395	1.032613361	0.152518215
0.1844702	0.992197801	0.140499099
0.1846009	0.87184173	0.111276871
0.18473159	0.864284883	0.108974182
0.18486229	0.852603288	0.106241091
0.18499299	0.862152331	0.109016195
0.18512369	0.950514934	0.134405932
0.18525438	0.984980191	0.14407889
0.18538508	1.009669789	0.148755065
0.18551578	0.893262025	0.119038193
0.18564647	0.840000216	0.106476784
0.18577717	1.238249906	0.228599746
0.18590787	1.298455694	0.251775997
0.18603857	1.197031609	0.210918251
0.18616926	0.849672812	0.106439141
0.18629996	1.291383377	0.244136817
0.18643066	0.889336879	0.117080246
0.18656136	1.545858544	0.35081425
0.18669205	0.827146469	0.099600747
0.18682275	0.989269468	0.140475586
0.18695345	0.926742526	0.123592422
0.18708414	0.901981984	0.118299278
0.18721484	1.006268994	0.148380605
0.18734554	1.0142534	0.148416666
0.18747624	0.94654288	0.130227171
0.18760693	0.815772946	0.096363133
0.18773763	1.105829986	0.179128165
0.18786833	1.043381626	0.163027034
0.18799903	0.971968323	0.137412901
0.18812972	1.160316629	0.20600966
0.18826042	1.221561764	0.218595959
0.18839112	1.16218409	0.197313343
0.18852182	0.848386428	0.105282232
0.18865251	0.769847736	0.088039304
0.18878321	1.30234522	0.248661424
0.18891391	1.11920703	0.184180575
0.1890446	0.848016238	0.104512505
0.1891753	1.08459119	0.172317055
0.189306	1.22247141	0.226819084
0.1894367	0.933923174	0.127474199
0.18956739	0.912750724	0.122648177
0.18969809	1.212070656	0.216191048
0.18982879	1.973916587	0.574962033
0.18995949	1.254338956	0.232355097
0.19009018	0.947495846	0.13370307
0.19022088	1.047165762	0.164242406
0.19035158	1.145950676	0.196524057
0.19048228	1.132862118	0.187991073
0.19061297	0.930189527	0.128420336
0.19074367	0.944154139	0.131627236
0.19087437	1.442149742	0.309584628
0.19100506	1.395770446	0.289030546
0.19113576	0.764779381	0.087249478
0.19126646	0.993395408	0.149833761
0.19139716	1.005327156	0.15228939
0.19152785	0.998529861	0.15646991
0.19165855	0.864510054	0.118110039
0.19178925	0.953229761	0.136420838
0.19191995	0.908433249	0.125003506
0.19205064	1.154636999	0.20330544
0.19218134	1.297625221	0.269477175
0.19231204	1.286437009	0.254004326
0.19244273	0.760023324	0.086818267
0.19257343	1.493926828	0.342739839
0.19270413	0.840938966	0.108655882
0.19283483	0.971702996	0.144916261
0.19296552	0.731256315	0.08137434
0.19309622	0.980196464	0.147861047
0.19322692	0.947797706	0.139318103
0.19335762	1.021179041	0.161751042
0.19348831	0.812133416	0.102224018
0.19361901	0.987937049	0.152649485
0.19374971	1.73207073	0.474179416
0.19388041	1.008035007	0.158062451
0.1940111	1.507531195	0.3562456
0.1941418	0.86829884	0.118079053
0.1942725	0.972522227	0.149946795
0.19440319	1.397907528	0.313847666
0.19453389	1.338390815	0.282236806
0.19466459	1.179555136	0.221975351
0.19479529	1.160854214	0.234915404
0.19492598	1.023188868	0.183979615
0.19505668	1.029591719	0.170388972
0.19518738	0.988484836	0.157567408
0.19531808	0.961691311	0.148189667
0.19544877	0.747190615	0.089751029
0.19557947	0.933866091	0.139191407
0.19571017	0.748951596	0.091655946
0.19584086	0.957337888	0.149057215
0.19597156	0.915256512	0.135516482
0.19610226	1.127762193	0.216282357
0.19623296	1.007945308	0.165740009
0.19636365	0.881382344	0.12775047
0.19649435	1.049473329	0.179210818
0.19662505	0.832949768	0.114814471
0.19675575	1.109106023	0.203578277
0.19688644	0.914577146	0.138071803
0.19701714	1.060412279	0.186947139
0.19714784	1.688983341	0.479598425
0.19727854	1.171344395	0.228759721
0.19740923	1.011374398	0.170017573
0.19753993	0.809284897	0.108601414
0.19767063	0.845462358	0.12100866
0.19780132	1.143315908	0.222697442
0.19793202	1.090172146	0.202393236
0.19806272	0.924640037	0.145336663
0.19819342	0.90318275	0.139275397
0.19832411	1.088421154	0.210779025
0.19845481	1.181967061	0.239645968
0.19858551	0.802142827	0.109573383
0.19871621	1.095188832	0.206044003
0.1988469	0.916645179	0.146162971
0.1989776	1.008193707	0.17476891
0.1991083	0.970310801	0.161799344
0.19923899	1.238447653	0.262763005
0.19936969	1.182571528	0.243200654
0.19950039	0.988872627	0.169279637
0.19963109	1.208725117	0.252712643
0.19976178	0.963346412	0.161332258
0.19989248	0.688368795	0.082635288
